Local time,Open,High,Low,Close,Volume
03.01.2007 06:30:00.000 GMT-0800,1.32316,1.32332,1.32256,1.32312,10867.5
03.01.2007 06:45:00.000 GMT-0800,1.32305,1.32335,1.32206,1.32227,11484.700000000003
03.01.2007 07:00:00.000 GMT-0800,1.32190,1.32203,1.31774,1.31872,12057.6
03.01.2007 07:15:00.000 GMT-0800,1.31865,1.31894,1.31777,1.31782,12158.7
03.01.2007 07:30:00.000 GMT-0800,1.31774,1.31888,1.31761,1.31869,10974.800000000001
03.01.2007 07:45:00.000 GMT-0800,1.31894,1.31939,1.31875,1.31925,11576.500000000002
03.01.2007 08:00:00.000 GMT-0800,1.31935,1.31954,1.31740,1.31786,155392.49919999996
03.01.2007 08:15:00.000 GMT-0800,1.31792,1.31810,1.31615,1.31670,122613.4009
03.01.2007 08:30:00.000 GMT-0800,1.31646,1.31696,1.31596,1.31661,92193.0003
03.01.2007 08:45:00.000 GMT-0800,1.31657,1.31691,1.31639,1.31659,67970.80049999998
03.01.2007 09:00:00.000 GMT-0800,1.31672,1.31723,1.31623,1.31651,55828.5999
03.01.2007 09:15:00.000 GMT-0800,1.31655,1.31672,1.31512,1.31564,48508.600399999996
03.01.2007 09:30:00.000 GMT-0800,1.31577,1.31612,1.31543,1.31584,52494.200000000004
03.01.2007 09:45:00.000 GMT-0800,1.31586,1.31628,1.31571,1.31583,44602.5003
03.01.2007 10:00:00.000 GMT-0800,1.31583,1.31613,1.31543,1.31573,33171.1995
03.01.2007 10:15:00.000 GMT-0800,1.31573,1.31601,1.31515,1.31540,34213.4997
03.01.2007 10:30:00.000 GMT-0800,1.31555,1.31601,1.31541,1.31580,73182.09849999998
03.01.2007 10:45:00.000 GMT-0800,1.31574,1.31589,1.31487,1.31517,77934.79969999999
03.01.2007 11:00:00.000 GMT-0800,1.31525,1.31725,1.31461,1.31664,49181.200500000006
03.01.2007 11:15:00.000 GMT-0800,1.31684,1.31716,1.31581,1.31627,45757.9997
03.01.2007 11:30:00.000 GMT-0800,1.31644,1.31686,1.31603,1.31650,33887.700000000004
03.01.2007 11:45:00.000 GMT-0800,1.31648,1.31690,1.31633,1.31637,30347.4998
03.01.2007 12:00:00.000 GMT-0800,1.31645,1.31686,1.31605,1.31676,27067.1001
03.01.2007 12:15:00.000 GMT-0800,1.31678,1.31680,1.31606,1.31624,23133.2
03.01.2007 12:30:00.000 GMT-0800,1.31635,1.31648,1.31588,1.31603,27461.8001
03.01.2007 12:45:00.000 GMT-0800,1.31576,1.31636,1.31555,1.31576,20794.100100000003
03.01.2007 13:00:00.000 GMT-0800,1.31520,1.31616,1.31520,1.31593,12124.900000000001
03.01.2007 13:15:00.000 GMT-0800,1.31611,1.31641,1.31563,1.31619,12142.199999999999
03.01.2007 13:30:00.000 GMT-0800,1.31617,1.31673,1.31584,1.31624,12169.9
03.01.2007 13:45:00.000 GMT-0800,1.31615,1.31701,1.31610,1.31682,12508.100000000002
03.01.2007 14:00:00.000 GMT-0800,1.31681,1.31713,1.31607,1.31626,12741.499999999998
03.01.2007 14:15:00.000 GMT-0800,1.31642,1.31684,1.31611,1.31657,12184.800000000001
03.01.2007 14:30:00.000 GMT-0800,1.31630,1.31700,1.31630,1.31674,12909.5
03.01.2007 14:45:00.000 GMT-0800,1.31675,1.31698,1.31576,1.31599,12942.100000000002
03.01.2007 15:00:00.000 GMT-0800,1.31626,1.31688,1.31582,1.31653,11872.800000000001
03.01.2007 15:15:00.000 GMT-0800,1.31652,1.31690,1.31629,1.31683,11359.199999999999
03.01.2007 15:30:00.000 GMT-0800,1.31674,1.31710,1.31647,1.31662,11974.600000000002
03.01.2007 15:45:00.000 GMT-0800,1.31671,1.31702,1.31623,1.31690,12385.3
03.01.2007 16:00:00.000 GMT-0800,1.31689,1.31702,1.31645,1.31660,12426
03.01.2007 16:15:00.000 GMT-0800,1.31676,1.31694,1.31627,1.31649,12190.199999999999
03.01.2007 16:30:00.000 GMT-0800,1.31634,1.31660,1.31580,1.31615,10298.500000000002
03.01.2007 16:45:00.000 GMT-0800,1.31628,1.31633,1.31568,1.31596,11727.6
03.01.2007 17:00:00.000 GMT-0800,1.31630,1.31692,1.31590,1.31691,11123.9
03.01.2007 17:15:00.000 GMT-0800,1.31688,1.31711,1.31632,1.31667,13259.400000000001
03.01.2007 17:30:00.000 GMT-0800,1.31691,1.31728,1.31664,1.31716,13106.400000000001
03.01.2007 17:45:00.000 GMT-0800,1.31689,1.31723,1.31633,1.31665,13017.900000000001
03.01.2007 18:00:00.000 GMT-0800,1.31647,1.31704,1.31627,1.31676,13662.2
03.01.2007 18:15:00.000 GMT-0800,1.31676,1.31717,1.31657,1.31700,11266.900000000001
03.01.2007 18:30:00.000 GMT-0800,1.31695,1.31720,1.31654,1.31695,13497.400000000003
03.01.2007 18:45:00.000 GMT-0800,1.31697,1.31713,1.31652,1.31697,12917.299999999997
03.01.2007 19:00:00.000 GMT-0800,1.31708,1.31758,1.31678,1.31726,11397.8
03.01.2007 19:15:00.000 GMT-0800,1.31745,1.31758,1.31699,1.31733,11060.5
03.01.2007 19:30:00.000 GMT-0800,1.31733,1.31748,1.31699,1.31735,12741.900000000001
03.01.2007 19:45:00.000 GMT-0800,1.31744,1.31770,1.31712,1.31728,11364.800000000001
03.01.2007 20:00:00.000 GMT-0800,1.31723,1.31771,1.31681,1.31696,12144.5
03.01.2007 20:15:00.000 GMT-0800,1.31701,1.31771,1.31680,1.31724,11588.3
