Local time,Open,High,Low,Close,Volume
01.05.2009 19:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 20:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 21:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 22:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
01.05.2009 23:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:05:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:10:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:15:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:20:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:25:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:30:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:35:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:40:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:45:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:50:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 00:55:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
02.05.2009 01:00:00.000 GMT-0700,1.32717,1.32717,1.32717,1.32717,0
